variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
phi[12],-1.045198688,-1.044785,0.2581726736061712,0.25698572970000005,-1.4783995,-0.6166078000000004,1.0004748863215545,5387.36977429388,3007.487893975881
phi[13],-0.40612615521,-0.40674749999999993,0.13437714708907708,0.1384288794,-0.628513,-0.18944135,1.0026999211112693,5326.266397547724,3748.98459671825
phi[14],-1.5687822687500002,-1.559555,0.22922098948700736,0.23330934899999994,-1.9484200000000003,-1.2118630000000004,0.9994101454578618,5072.552730555953,3188.803149374318
phi[15],-1.5043462725,-1.4939600000000002,0.2226883595068167,0.22303493100000013,-1.8786710000000002,-1.1499185,1.000524598491707,4786.064598402153,3291.2055757682065
phi[16],-0.760099644,-0.7580315,0.13065437989575504,0.1306882248,-0.9778438999999999,-0.5496637000000004,0.9998659105821934,4782.381863175414,3030.639792924956
phi[17],-0.38499545746495,-0.37956199999999995,0.3421044617983754,0.33494825070000006,-0.9464064499999999,0.17515404999999953,1.001108541640462,5977.5636420392175,3085.2099119075315
phi[18],-1.8782689525000003,-1.87725,0.22599563225486802,0.230425692,-2.2582845000000002,-1.5151255000000001,1.0004846452701814,4825.768838516072,3237.0353519522996
phi[19],-1.63435877125,-1.631815,0.2132835557571903,0.20765295599999978,-1.989697,-1.2938140000000007,0.9998923694763738,5428.075002785349,3573.319821759048
phi[20],-0.985009538,-0.9849009999999999,0.17298437237197872,0.17276663669999992,-1.2700035,-0.7051568,1.0007467003070583,5019.116185020438,3197.8026665574826
phi[21],-1.1613443517500002,-1.1628100000000001,0.2389468594468671,0.23846879700000018,-1.5467870000000001,-0.7655458000000003,0.9995035073257466,5270.933628411291,3261.369810507514
theta[1],1.04991767375,1.045015,0.2056109142108934,0.20724524100000005,0.7209399499999999,1.3957884999999999,0.9994281718162946,5708.651432351518,3200.136731734966
theta[2],0.68895869640825,0.7040700000000001,0.27888563354182744,0.2690437155,0.21978614999999999,1.1257135,0.999991170351064,5065.822902886995,3541.6453570622903
theta[3],0.97373675125,0.9646175,0.24646243174894106,0.23860297230000008,0.5831310999999999,1.3915665,1.0012095621820378,5469.351776078121,3286.579562338007
